year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,5,OO,SkyWest Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",294.00,61.00,24.37,0.00,15.75,0.00,20.88,0.00,0.00,3986.00,987.00,0.00,1872.00,0.00,1127.00
2025,5,OO,SkyWest Airlines Inc.,SCE,"State College, PA: University Park",49.00,6.00,2.07,0.00,0.95,0.00,2.98,0.00,0.00,536.00,107.00,0.00,78.00,0.00,351.00
2025,5,OO,SkyWest Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",180.00,39.00,31.30,3.21,4.49,0.00,0.00,0.00,0.00,2862.00,2536.00,128.00,198.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",2611.00,362.00,211.33,9.25,64.20,0.00,77.22,1.00,0.00,16316.00,9292.00,367.00,2667.00,0.00,3990.00
2025,5,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3112.00,627.00,294.56,13.50,160.89,2.06,155.99,5.00,2.00,38664.00,17561.00,1830.00,8895.00,575.00,9803.00
2025,5,OO,SkyWest Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",268.00,66.00,28.63,5.16,16.83,0.00,15.38,3.00,0.00,8118.00,1291.00,1245.00,1937.00,0.00,3645.00
2025,5,OO,SkyWest Airlines Inc.,SGU,"St. George, UT: St George Regional",423.00,54.00,33.80,3.81,11.71,0.00,4.69,0.00,1.00,4735.00,2669.00,557.00,1174.00,0.00,335.00
2025,5,OO,SkyWest Airlines Inc.,SHR,"Sheridan, WY: Sheridan County",62.00,15.00,3.74,3.00,4.27,0.00,4.00,1.00,0.00,1939.00,520.00,901.00,276.00,0.00,242.00
2025,5,OO,SkyWest Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",307.00,90.00,41.66,25.20,7.81,0.00,15.33,6.00,1.00,7805.00,2835.00,2454.00,648.00,0.00,1868.00
2025,5,OO,SkyWest Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",735.00,94.00,44.33,7.83,15.78,0.00,26.06,3.00,0.00,4580.00,2271.00,302.00,612.00,0.00,1395.00
2025,5,OO,SkyWest Airlines Inc.,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",93.00,18.00,5.00,5.87,3.19,0.00,3.93,5.00,0.00,1448.00,197.00,697.00,248.00,0.00,306.00
2025,5,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3095.00,238.00,157.35,16.70,34.35,0.00,29.60,2.00,0.00,16866.00,11733.00,1867.00,1696.00,0.00,1570.00
2025,5,OO,SkyWest Airlines Inc.,SLN,"Salina, KS: Salina Regional",93.00,30.00,10.73,1.86,11.12,0.00,6.29,2.00,1.00,3465.00,608.00,1157.00,654.00,0.00,1046.00
2025,5,OO,SkyWest Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",904.00,101.00,53.12,6.67,13.41,0.00,27.79,1.00,1.00,6516.00,2970.00,444.00,844.00,0.00,2258.00
2025,5,OO,SkyWest Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",514.00,95.00,32.69,13.61,20.63,0.00,28.07,4.00,1.00,3993.00,1181.00,786.00,869.00,0.00,1157.00
2025,5,OO,SkyWest Airlines Inc.,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",62.00,14.00,7.97,4.62,0.41,0.00,1.00,3.00,0.00,975.00,610.00,173.00,23.00,0.00,169.00
2025,5,OO,SkyWest Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",132.00,27.00,14.09,0.89,8.19,0.00,3.83,1.00,0.00,2063.00,659.00,17.00,1230.00,0.00,157.00
2025,5,OO,SkyWest Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",341.00,69.00,23.37,4.94,11.10,0.00,29.60,0.00,0.00,3351.00,1111.00,445.00,529.00,0.00,1266.00
2025,5,OO,SkyWest Airlines Inc.,SUN,"Sun Valley/Hailey/Ketchum, ID: Friedman Memorial",146.00,12.00,3.78,1.00,5.53,0.00,1.69,1.00,0.00,629.00,93.00,88.00,397.00,0.00,51.00
2025,5,OO,SkyWest Airlines Inc.,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",62.00,19.00,9.59,1.94,4.48,0.00,3.00,1.00,1.00,1761.00,472.00,181.00,898.00,0.00,210.00
2025,5,OO,SkyWest Airlines Inc.,SWO,"Stillwater, OK: Stillwater Regional",62.00,5.00,2.00,2.00,1.00,0.00,0.00,5.00,0.00,504.00,58.00,323.00,123.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",33.00,6.00,5.94,0.00,0.06,0.00,0.00,0.00,0.00,265.00,261.00,0.00,4.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",307.00,61.00,32.41,3.00,11.99,0.00,13.60,2.00,2.00,4023.00,1847.00,269.00,886.00,0.00,1021.00
2025,5,OO,SkyWest Airlines Inc.,TUS,"Tucson, AZ: Tucson International",721.00,86.00,52.31,4.76,12.98,0.00,15.95,2.00,0.00,4913.00,3113.00,429.00,615.00,0.00,756.00
2025,5,OO,SkyWest Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",88.00,8.00,6.00,1.00,0.00,0.00,1.00,0.00,0.00,521.00,465.00,28.00,0.00,0.00,28.00
2025,5,OO,SkyWest Airlines Inc.,TWF,"Twin Falls, ID: Joslin Field - Magic Valley Regional",62.00,2.00,1.03,0.00,0.97,0.00,0.00,0.00,0.00,58.00,27.00,0.00,31.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",62.00,7.00,1.42,3.99,0.60,0.00,1.00,4.00,0.00,724.00,56.00,575.00,35.00,0.00,58.00
2025,5,OO,SkyWest Airlines Inc.,TYR,"Tyler, TX: Tyler Pounds Regional",93.00,18.00,6.82,4.09,1.46,0.00,5.62,6.00,0.00,915.00,400.00,242.00,71.00,0.00,202.00
2025,5,OO,SkyWest Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",99.00,21.00,9.65,1.00,5.98,0.00,4.37,1.00,0.00,1034.00,395.00,114.00,229.00,0.00,296.00
2025,5,OO,SkyWest Airlines Inc.,VCT,"Victoria, TX: Victoria Regional",56.00,12.00,6.00,1.00,0.00,0.00,5.00,3.00,1.00,1415.00,915.00,80.00,0.00,0.00,420.00
2025,5,OO,SkyWest Airlines Inc.,WYS,"West Yellowstone, MT: Yellowstone",44.00,4.00,2.05,1.00,0.95,0.00,0.00,0.00,2.00,287.00,36.00,231.00,20.00,0.00,0.00
2025,5,OO,SkyWest Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",151.00,27.00,19.16,2.00,1.48,0.00,4.36,0.00,0.00,2128.00,721.00,1157.00,51.00,0.00,199.00
2025,5,OO,SkyWest Airlines Inc.,XWA,"Williston, ND: Williston Basin International",193.00,36.00,14.87,3.98,8.41,2.00,6.74,1.00,0.00,2756.00,571.00,192.00,330.00,778.00,885.00
2025,5,OO,SkyWest Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",127.00,25.00,15.39,4.60,3.14,0.00,1.88,0.00,0.00,2112.00,1264.00,506.00,260.00,0.00,82.00
2025,5,PT,Piedmont Airlines,AGS,"Augusta, GA: Augusta Regional at Bush Field",35.00,7.00,1.27,0.00,2.33,0.00,3.39,1.00,0.00,314.00,61.00,0.00,125.00,0.00,128.00
2025,5,PT,Piedmont Airlines,ALB,"Albany, NY: Albany International",193.00,59.00,16.20,1.95,17.65,0.00,23.20,2.00,0.00,4606.00,1135.00,363.00,793.00,0.00,2315.00
2025,5,PT,Piedmont Airlines,ALO,"Waterloo, IA: Waterloo Regional",60.00,21.00,3.01,0.00,5.50,0.00,12.49,1.00,0.00,2851.00,314.00,0.00,254.00,0.00,2283.00
2025,5,PT,Piedmont Airlines,ART,"Watertown, NY: Watertown International",62.00,16.00,3.14,3.33,3.61,0.00,5.91,2.00,9.00,2365.00,206.00,1424.00,180.00,0.00,555.00
2025,5,PT,Piedmont Airlines,AVL,"Asheville, NC: Asheville Regional",54.00,16.00,1.96,0.00,12.03,0.00,2.01,1.00,1.00,704.00,110.00,0.00,371.00,0.00,223.00
2025,5,PT,Piedmont Airlines,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",60.00,19.00,2.64,1.07,7.74,0.00,7.55,2.00,0.00,1604.00,195.00,198.00,230.00,0.00,981.00
2025,5,PT,Piedmont Airlines,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",89.00,23.00,6.36,0.02,6.14,0.00,10.48,2.00,0.00,3035.00,614.00,21.00,205.00,0.00,2195.00
2025,5,PT,Piedmont Airlines,BDL,"Hartford, CT: Bradley International",66.00,15.00,2.47,0.98,4.39,0.00,7.16,1.00,0.00,993.00,130.00,202.00,195.00,0.00,466.00
2025,5,PT,Piedmont Airlines,BGR,"Bangor, ME: Bangor International",46.00,13.00,5.26,0.00,1.66,0.00,6.08,2.00,0.00,709.00,320.00,0.00,73.00,0.00,316.00
2025,5,PT,Piedmont Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",1.00,1.00,0.83,0.00,0.17,0.00,0.00,0.00,0.00,64.00,53.00,0.00,11.00,0.00,0.00
2025,5,PT,Piedmont Airlines,BNA,"Nashville, TN: Nashville International",27.00,17.00,0.91,0.00,10.17,0.00,5.92,1.00,0.00,1020.00,79.00,0.00,530.00,0.00,411.00
2025,5,PT,Piedmont Airlines,BOS,"Boston, MA: Logan International",104.00,26.00,2.95,3.93,13.59,0.00,5.54,0.00,0.00,2823.00,1388.00,307.00,640.00,0.00,488.00
2025,5,PT,Piedmont Airlines,BUF,"Buffalo, NY: Buffalo Niagara International",92.00,28.00,6.19,1.00,5.62,0.00,15.19,0.00,0.00,1948.00,423.00,59.00,331.00,0.00,1135.00
2025,5,PT,Piedmont Airlines,CAE,"Columbia, SC: Columbia Metropolitan",212.00,63.00,15.42,0.63,16.97,0.00,29.98,6.00,2.00,4349.00,859.00,42.00,588.00,0.00,2860.00
2025,5,PT,Piedmont Airlines,CHA,"Chattanooga, TN: Lovell Field",160.00,48.00,13.85,3.67,10.72,0.00,19.76,4.00,0.00,3133.00,786.00,344.00,597.00,0.00,1406.00
2025,5,PT,Piedmont Airlines,CHO,"Charlottesville, VA: Charlottesville Albemarle",242.00,58.00,13.33,5.16,8.90,0.00,30.61,1.00,2.00,6044.00,769.00,326.00,373.00,0.00,4576.00
2025,5,PT,Piedmont Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",39.00,11.00,6.07,0.54,3.88,0.00,0.51,0.00,0.00,935.00,530.00,84.00,295.00,0.00,26.00
2025,5,PT,Piedmont Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",3296.00,830.00,144.15,62.45,156.13,0.72,466.56,58.00,11.00,85276.00,25054.00,11604.00,7060.00,41.00,41517.00
2025,5,PT,Piedmont Airlines,CMH,"Columbus, OH: John Glenn Columbus International",112.00,28.00,6.10,0.58,7.79,0.00,13.53,3.00,0.00,1844.00,301.00,120.00,459.00,0.00,964.00
2025,5,PT,Piedmont Airlines,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",89.00,24.00,3.23,2.05,10.13,0.00,8.59,0.00,0.00,2104.00,183.00,364.00,444.00,0.00,1113.00
2025,5,PT,Piedmont Airlines,CWA,"Mosinee, WI: Central Wisconsin",36.00,7.00,2.15,0.00,0.10,0.00,4.75,0.00,0.00,516.00,107.00,0.00,11.00,0.00,398.00
2025,5,PT,Piedmont Airlines,DAY,"Dayton, OH: James M Cox/Dayton International",56.00,20.00,4.35,0.00,5.88,0.00,9.77,0.00,0.00,1799.00,427.00,0.00,381.00,0.00,991.00
2025,5,PT,Piedmont Airlines,ERI,"Erie, PA: Erie International/Tom Ridge Field",93.00,27.00,6.78,1.22,5.69,0.00,13.32,1.00,0.00,1339.00,450.00,51.00,176.00,0.00,662.00
2025,5,PT,Piedmont Airlines,EVV,"Evansville, IN: Evansville Regional",155.00,40.00,11.41,2.17,10.77,0.00,15.66,1.00,0.00,4111.00,1530.00,221.00,484.00,0.00,1876.00
2025,5,PT,Piedmont Airlines,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",124.00,23.00,5.09,1.20,1.56,0.22,14.93,1.00,1.00,3336.00,204.00,70.00,97.00,7.00,2958.00
2025,5,PT,Piedmont Airlines,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",215.00,57.00,16.29,4.73,8.18,0.00,27.80,9.00,2.00,6210.00,1343.00,908.00,335.00,0.00,3624.00
2025,5,PT,Piedmont Airlines,FLO,"Florence, SC: Florence Regional",88.00,19.00,6.61,0.58,0.21,0.00,11.60,3.00,0.00,1579.00,452.00,11.00,4.00,0.00,1112.00
2025,5,PT,Piedmont Airlines,FNT,"Flint, MI: Bishop International",62.00,15.00,2.86,0.25,2.50,0.00,9.39,1.00,0.00,1893.00,163.00,59.00,76.00,0.00,1595.00
2025,5,PT,Piedmont Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,PT,Piedmont Airlines,FWA,"Fort Wayne, IN: Fort Wayne International",62.00,13.00,1.41,0.05,6.29,0.00,5.25,2.00,0.00,617.00,67.00,7.00,183.00,0.00,360.00
2025,5,PT,Piedmont Airlines,GNV,"Gainesville, FL: Gainesville Regional",120.00,32.00,5.31,0.97,6.86,0.00,18.86,4.00,0.00,1694.00,312.00,58.00,350.00,0.00,974.00
2025,5,PT,Piedmont Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",60.00,15.00,2.02,1.27,3.59,0.00,8.13,2.00,0.00,1209.00,171.00,142.00,132.00,0.00,764.00
2025,5,PT,Piedmont Airlines,GSO,"Greensboro/High Point, NC: Piedmont Triad International",159.00,37.00,7.25,2.29,6.33,0.00,21.13,5.00,0.00,2762.00,517.00,263.00,265.00,0.00,1717.00
2025,5,PT,Piedmont Airlines,GSP,"Greer, SC: Greenville-Spartanburg International",66.00,12.00,1.74,0.24,6.70,0.00,3.32,0.00,0.00,705.00,57.00,62.00,301.00,0.00,285.00
2025,5,PT,Piedmont Airlines,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",134.00,29.00,5.69,1.18,6.02,0.00,16.11,4.00,4.00,1883.00,286.00,144.00,364.00,0.00,1089.00
2025,5,PT,Piedmont Airlines,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",92.00,16.00,3.53,0.67,3.19,0.00,8.62,3.00,0.00,777.00,166.00,22.00,118.00,0.00,471.00
2025,5,PT,Piedmont Airlines,ILM,"Wilmington, NC: Wilmington International",92.00,26.00,3.93,0.00,10.37,0.00,11.70,2.00,0.00,1787.00,320.00,0.00,401.00,0.00,1066.00
2025,5,PT,Piedmont Airlines,IND,"Indianapolis, IN: Indianapolis International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,PT,Piedmont Airlines,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",93.00,27.00,5.95,2.53,9.37,0.00,9.14,1.00,3.00,3007.00,797.00,143.00,321.00,0.00,1746.00
2025,5,PT,Piedmont Airlines,LEX,"Lexington, KY: Blue Grass",6.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,143.00,143.00,0.00,0.00,0.00,0.00
2025,5,PT,Piedmont Airlines,LSE,"La Crosse, WI: La Crosse Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,PT,Piedmont Airlines,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",149.00,40.00,12.20,0.68,6.56,0.00,20.56,3.00,1.00,5099.00,1198.00,413.00,244.00,0.00,3244.00
2025,5,PT,Piedmont Airlines,MDT,"Harrisburg, PA: Harrisburg International",360.00,99.00,22.72,1.05,17.05,0.00,58.18,2.00,0.00,9924.00,1543.00,201.00,822.00,0.00,7358.00
2025,5,PT,Piedmont Airlines,MGM,"Montgomery, AL: Montgomery Regional",62.00,12.00,3.93,0.27,3.13,0.00,4.67,0.00,0.00,1261.00,660.00,44.00,66.00,0.00,491.00
2025,5,PT,Piedmont Airlines,MHT,"Manchester, NH: Manchester Boston Regional",61.00,12.00,4.01,1.21,3.87,0.00,2.91,0.00,0.00,1916.00,377.00,230.00,174.00,0.00,1135.00
2025,5,PT,Piedmont Airlines,MKE,"Milwaukee, WI: General Mitchell International",58.00,16.00,3.23,2.11,3.20,0.00,7.47,2.00,0.00,1182.00,120.00,385.00,169.00,0.00,508.00
2025,5,PT,Piedmont Airlines,MOB,"Mobile, AL: Mobile Regional",93.00,26.00,6.42,0.27,4.52,0.00,14.80,1.00,4.00,1446.00,340.00,18.00,154.00,0.00,934.00
2025,5,PT,Piedmont Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",89.00,15.00,3.75,0.12,4.33,0.00,6.80,1.00,1.00,984.00,135.00,34.00,149.00,0.00,666.00
2025,5,PT,Piedmont Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",39.00,11.00,3.55,0.00,4.42,0.00,3.03,1.00,0.00,645.00,211.00,0.00,173.00,0.00,261.00
2025,5,PT,Piedmont Airlines,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",185.00,48.00,14.15,4.40,7.92,0.00,21.53,3.00,1.00,4704.00,873.00,895.00,380.00,0.00,2556.00
2025,5,PT,Piedmont Airlines,ORD,"Chicago, IL: Chicago O'Hare International",871.00,187.00,37.35,4.27,57.73,0.00,87.66,13.00,6.00,15298.00,3413.00,544.00,2372.00,0.00,8969.00
2025,5,PT,Piedmont Airlines,ORF,"Norfolk, VA: Norfolk International",31.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,106.00,0.00,0.00
2025,5,PT,Piedmont Airlines,PGV,"Greenville, NC: Pitt Greenville",88.00,18.00,2.68,0.71,3.91,0.00,10.71,2.00,0.00,2948.00,188.00,359.00,165.00,0.00,2236.00
2025,5,PT,Piedmont Airlines,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",124.00,32.00,7.81,2.38,4.89,0.00,16.92,2.00,1.00,1994.00,528.00,130.00,260.00,0.00,1076.00
2025,5,PT,Piedmont Airlines,PHL,"Philadelphia, PA: Philadelphia International",2104.00,621.00,73.69,30.55,249.11,0.04,267.61,30.00,7.00,58108.00,9330.00,6960.00,14319.00,1.00,27498.00
2025,5,PT,Piedmont Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,PT,Piedmont Airlines,PVD,"Providence, RI: Rhode Island Tf Green International",39.00,10.00,3.73,0.59,3.47,0.00,2.21,0.00,1.00,608.00,231.00,90.00,198.00,0.00,89.00
2025,5,PT,Piedmont Airlines,PWM,"Portland, ME: Portland International Jetport",4.00,1.00,0.00,0.55,0.45,0.00,0.00,0.00,0.00,67.00,0.00,37.00,30.00,0.00,0.00
2025,5,PT,Piedmont Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",34.00,4.00,2.73,1.00,0.27,0.00,0.00,0.00,0.00,204.00,105.00,93.00,6.00,0.00,0.00
2025,5,PT,Piedmont Airlines,RIC,"Richmond, VA: Richmond International",154.00,42.00,8.10,2.01,15.62,0.00,16.27,1.00,0.00,2984.00,556.00,271.00,720.00,0.00,1437.00
2025,5,PT,Piedmont Airlines,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",298.00,92.00,24.76,3.43,29.65,0.00,34.17,3.00,4.00,8482.00,1853.00,1307.00,1698.00,0.00,3624.00
2025,5,PT,Piedmont Airlines,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",145.00,28.00,4.58,0.04,6.29,0.00,17.08,0.00,0.00,3242.00,255.00,2.00,346.00,0.00,2639.00
2025,5,PT,Piedmont Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",32.00,3.00,0.17,0.33,1.54,0.43,0.52,1.00,0.00,87.00,4.00,5.00,45.00,21.00,12.00
2025,5,PT,Piedmont Airlines,SBY,"Salisbury, MD: Salisbury-Ocean City/Wicomico Regional",124.00,43.00,13.38,2.63,5.19,0.00,21.80,1.00,1.00,4060.00,1239.00,791.00,181.00,0.00,1849.00
2025,5,PT,Piedmont Airlines,SCE,"State College, PA: University Park",90.00,23.00,2.94,1.90,4.36,0.00,13.80,2.00,1.00,1912.00,145.00,286.00,203.00,0.00,1278.00
2025,5,PT,Piedmont Airlines,SDF,"Louisville, KY: Louisville Muhammad Ali International",60.00,17.00,1.78,1.38,7.48,0.00,6.37,0.00,0.00,1298.00,199.00,309.00,236.00,0.00,554.00
2025,5,PT,Piedmont Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",145.00,32.00,7.01,0.00,13.03,0.00,11.95,3.00,1.00,1826.00,356.00,0.00,501.00,0.00,969.00
2025,5,PT,Piedmont Airlines,TLH,"Tallahassee, FL: Tallahassee International",92.00,25.00,4.34,2.42,6.71,0.00,11.52,1.00,0.00,1241.00,243.00,195.00,253.00,0.00,550.00
2025,5,PT,Piedmont Airlines,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",185.00,57.00,11.77,1.01,10.95,0.00,33.27,3.00,0.00,6649.00,1138.00,133.00,438.00,0.00,4940.00
2025,5,PT,Piedmont Airlines,TVC,"Traverse City, MI: Cherry Capital",30.00,4.00,0.94,0.00,1.35,0.00,1.71,0.00,0.00,483.00,68.00,0.00,40.00,0.00,375.00
2025,5,PT,Piedmont Airlines,TYS,"Knoxville, TN: McGhee Tyson",244.00,59.00,8.36,3.29,20.01,0.00,27.34,4.00,0.00,3583.00,496.00,165.00,766.00,0.00,2156.00
2025,5,QX,Horizon Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31.00,4.00,1.00,0.00,1.00,0.00,2.00,0.00,0.00,238.00,46.00,0.00,16.00,0.00,176.00
2025,5,QX,Horizon Air,AKN,"King Salmon, AK: King Salmon Airport",27.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,QX,Horizon Air,ALW,"Walla Walla, WA: Walla Walla Regional",62.00,13.00,3.00,0.00,2.18,0.00,7.82,1.00,0.00,509.00,158.00,0.00,33.00,0.00,318.00
2025,5,QX,Horizon Air,ANC,"Anchorage, AK: Ted Stevens Anchorage International",377.00,25.00,6.71,1.00,3.49,1.56,12.24,3.00,0.00,922.00,253.00,52.00,74.00,29.00,514.00
2025,5,QX,Horizon Air,BET,"Bethel, AK: Bethel Airport",14.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,QX,Horizon Air,BIL,"Billings, MT: Billings Logan International",110.00,15.00,6.11,0.00,3.14,0.00,5.75,0.00,0.00,636.00,254.00,0.00,94.00,0.00,288.00
2025,5,QX,Horizon Air,BOI,"Boise, ID: Boise Air Terminal",475.00,58.00,17.67,0.00,19.38,0.00,20.94,0.00,0.00,1952.00,615.00,0.00,452.00,0.00,885.00
2025,5,QX,Horizon Air,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,5,QX,Horizon Air,BUR,"Burbank, CA: Bob Hope",62.00,8.00,1.99,0.00,0.85,0.00,5.16,0.00,0.00,456.00,133.00,0.00,63.00,0.00,260.00
2025,5,QX,Horizon Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",96.00,7.00,1.97,0.00,1.71,0.00,3.32,0.00,0.00,224.00,76.00,0.00,50.00,0.00,98.00
2025,5,QX,Horizon Air,DLG,"Dillingham, AK: Dillingham Airport",31.00,2.00,0.93,1.00,0.07,0.00,0.00,0.00,0.00,104.00,25.00,77.00,2.00,0.00,0.00
2025,5,QX,Horizon Air,EAT,"Wenatchee, WA: Pangborn Memorial",62.00,8.00,3.24,0.00,0.20,0.00,4.56,0.00,0.00,242.00,129.00,0.00,9.00,0.00,104.00
2025,5,QX,Horizon Air,ELP,"El Paso, TX: El Paso International",31.00,5.00,1.95,0.00,1.57,0.00,1.48,1.00,0.00,135.00,59.00,0.00,31.00,0.00,45.00
2025,5,QX,Horizon Air,EUG,"Eugene, OR: Mahlon Sweet Field",108.00,19.00,6.14,0.00,7.43,0.00,5.43,0.00,0.00,732.00,288.00,0.00,186.00,0.00,258.00
2025,5,QX,Horizon Air,FAI,"Fairbanks, AK: Fairbanks International",195.00,14.00,3.78,1.00,5.69,0.00,3.53,1.00,0.00,477.00,134.00,32.00,131.00,0.00,180.00
2025,5,QX,Horizon Air,FCA,"Kalispell, MT: Glacier Park International",122.00,22.00,9.12,0.00,3.08,0.00,9.80,0.00,0.00,915.00,452.00,0.00,76.00,0.00,387.00
2025,5,QX,Horizon Air,GEG,"Spokane, WA: Spokane International",313.00,45.00,10.08,0.00,10.64,0.00,24.28,2.00,0.00,2038.00,708.00,0.00,291.00,0.00,1039.00
2025,5,QX,Horizon Air,GTF,"Great Falls, MT: Great Falls International",14.00,3.00,1.07,0.00,0.00,0.00,1.93,0.00,0.00,93.00,16.00,0.00,0.00,0.00,77.00
2025,5,QX,Horizon Air,HLN,"Helena, MT: Helena Regional",17.00,2.00,0.22,0.00,0.04,0.00,1.74,0.00,0.00,143.00,27.00,0.00,5.00,0.00,111.00
2025,5,QX,Horizon Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31.00,1.00,0.53,0.00,0.47,0.00,0.00,0.00,0.00,17.00,9.00,0.00,8.00,0.00,0.00
2025,5,QX,Horizon Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",62.00,15.00,3.31,0.00,4.77,0.00,6.91,0.00,0.00,463.00,153.00,0.00,113.00,0.00,197.00
2025,5,QX,Horizon Air,LAS,"Las Vegas, NV: Harry Reid International",220.00,35.00,7.61,0.00,16.71,0.00,10.67,2.00,0.00,2244.00,414.00,0.00,1163.00,0.00,667.00
2025,5,QX,Horizon Air,LAX,"Los Angeles, CA: Los Angeles International",493.00,61.00,11.34,0.03,19.22,0.00,30.41,6.00,0.00,3071.00,651.00,2.00,494.00,0.00,1924.00
2025,5,QX,Horizon Air,MCI,"Kansas City, MO: Kansas City International",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,36.00,20.00,0.00,16.00,0.00,0.00
2025,5,QX,Horizon Air,MFR,"Medford, OR: Rogue Valley International - Medford",281.00,41.00,11.91,0.00,17.05,0.00,12.04,2.00,0.00,1408.00,432.00,0.00,458.00,0.00,518.00
2025,5,QX,Horizon Air,MRY,"Monterey, CA: Monterey Regional",31.00,5.00,1.92,0.00,1.35,0.00,1.73,0.00,0.00,172.00,64.00,0.00,43.00,0.00,65.00
